week_ending,zip_code_column,case_rate,zip_code,zip,lat,lng,city,state_id,state_name,population,density,county_name,po_box,dist_highway,dist2_large_airport,dist2_medium_airport,dist_to_shore,number_of_business,adjusted_gross_income,total_income_amount,number_of_returns,age_all_ages,age_0_4,age_5_12,age_13_17,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75up,all_race_ethnicity,Asian_Pacific_Islander,Black_African_American,Hispanic_Latino,White,lagged_case_rate
2020-05-16,CASERATE_10003,22.23,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,76.56,8.59,14.98,44.82,64.43,61.13,78.11,100.19,104.71,110.18,162.92,61.11,26.77,61.07,87.35,45.32,20.38
2020-05-23,CASERATE_10003,20.38,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,57.9,9.55,10.84,33.04,56.34,52.17,63.68,75.19,79.08,74.99,99.0,50.67,23.75,62.55,69.19,31.56,22.23
2020-05-30,CASERATE_10003,18.53,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,44.24,4.58,5.75,21.25,39.45,37.14,50.75,57.1,66.97,57.18,81.2,39.43,18.01,53.52,51.18,22.5,20.38
2020-06-06,CASERATE_10003,9.26,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,33.85,3.63,7.09,14.55,30.23,26.42,35.27,43.58,45.15,44.66,82.09,31.49,16.15,34.6,46.91,17.38,18.53
2020-06-20,CASERATE_10003,22.23,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,26.14,3.82,7.36,9.24,26.68,31.14,27.88,31.61,36.64,29.35,34.72,23.49,14.0,23.52,35.11,14.16,9.26
2020-06-27,CASERATE_10003,22.23,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,25.51,3.82,5.22,12.71,30.23,36.19,28.76,30.44,28.33,25.6,27.78,21.79,15.22,21.72,30.69,13.72,22.23
2020-07-04,CASERATE_10003,25.94,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,27.05,5.16,7.22,20.33,41.58,41.05,30.35,26.55,29.23,22.12,20.48,23.21,18.72,21.26,29.94,18.4,22.23
2020-07-11,CASERATE_10003,20.38,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,29.51,7.83,10.57,13.86,46.97,41.38,33.34,33.07,31.83,22.26,24.57,25.44,17.5,24.57,35.57,19.29,25.94
2020-07-18,CASERATE_10003,18.53,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,30.8,6.68,9.36,20.33,47.4,44.15,34.22,37.25,31.33,23.09,24.04,26.99,18.37,25.38,40.11,19.05,20.38
2020-07-25,CASERATE_10003,12.97,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,24.39,4.2,8.83,12.48,38.46,33.3,26.74,30.15,24.73,21.56,19.59,21.16,15.78,18.43,29.37,16.43,18.53
2020-08-22,CASERATE_10003,18.53,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,20.87,11.27,10.03,20.33,35.48,23.12,24.19,23.73,20.42,17.95,13.0,18.02,12.46,12.72,26.08,16.55,12.97
2020-08-29,CASERATE_10003,20.38,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,21.51,8.97,10.43,23.8,37.04,25.88,23.84,22.66,19.62,18.36,15.67,18.88,11.3,13.5,25.58,20.05,18.53
2020-09-05,CASERATE_10003,20.38,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,21.78,9.74,11.91,18.94,40.87,26.22,22.87,23.64,19.12,18.36,16.2,18.78,10.48,11.61,22.72,25.04,20.38
2020-09-12,CASERATE_10003,53.73,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,25.6,9.17,11.24,25.18,59.32,29.93,27.44,25.39,24.63,19.48,12.82,21.4,14.29,11.81,24.13,29.87,20.38
2020-09-19,CASERATE_10003,62.99,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,31.7,12.22,19.53,34.42,69.68,39.56,31.05,29.18,26.73,24.76,19.23,26.62,16.93,13.56,26.86,42.45,53.73
2020-09-26,CASERATE_10003,59.28,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,40.93,19.67,25.15,42.28,76.06,55.2,44.24,39.0,34.14,28.1,24.22,33.3,19.82,18.14,30.36,54.38,62.99
2020-10-03,CASERATE_10003,57.43,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,48.87,23.49,34.24,54.52,76.92,60.39,53.39,47.37,44.45,40.62,34.01,39.88,27.25,21.41,38.24,62.28,59.28
2020-10-10,CASERATE_10003,29.64,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,48.65,24.25,31.44,51.29,72.52,55.81,54.45,48.34,47.05,44.52,40.42,38.71,30.28,21.14,41.29,52.34,57.43
2020-10-17,CASERATE_10003,70.4,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,49.1,21.77,35.18,48.52,72.23,59.11,58.58,51.45,47.85,41.6,26.35,40.57,35.17,23.53,46.69,48.82,29.64
2020-10-24,CASERATE_10003,53.73,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,60.19,26.92,39.46,61.68,83.59,76.43,67.82,69.16,57.06,46.19,37.04,50.99,43.4,29.87,63.51,57.04,70.4
2020-10-31,CASERATE_10003,64.84,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,66.55,29.98,43.88,64.23,94.09,93.82,78.55,72.08,55.46,46.05,37.57,56.48,37.22,34.69,73.25,64.4,53.73
2020-11-07,CASERATE_10003,59.28,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,104.32,41.63,76.25,111.36,162.77,148.68,115.75,103.69,87.49,74.15,50.75,89.13,58.57,51.9,115.15,103.22,64.84
2020-11-14,CASERATE_10003,146.36,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,151.09,61.87,104.34,136.08,214.57,200.85,180.05,165.16,142.95,106.98,83.51,128.59,93.28,79.7,170.85,138.98,59.28
2020-11-21,CASERATE_10003,179.7,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,170.89,80.2,102.2,147.63,244.37,225.65,203.89,186.66,167.68,124.51,97.4,145.84,94.84,92.49,200.95,153.15,146.36
2020-11-28,CASERATE_10003,140.8,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,197.7,84.78,119.19,183.21,252.88,249.78,248.83,227.32,192.71,150.81,123.04,169.44,116.49,106.82,228.44,179.4,179.7
2020-12-05,CASERATE_10003,188.97,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,285.95,129.84,194.23,275.16,373.93,351.69,351.92,319.43,286.11,219.12,168.27,245.42,190.89,166.98,316.38,257.43,140.8
2020-12-12,CASERATE_10003,185.26,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,299.59,143.4,219.25,265.45,372.51,353.17,353.68,335.09,314.94,253.06,203.17,255.07,236.45,177.56,320.18,252.83,188.97
2020-12-19,CASERATE_10003,201.93,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,306.59,136.14,218.98,259.68,369.11,365.77,358.17,357.46,319.14,260.57,222.57,263.77,250.46,174.16,316.86,276.74,185.26
2020-12-26,CASERATE_10003,168.59,10003,10003,40.73,-73.99,New York,NY,New York,54447,36777.5,New York,0,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780,327.18,139.77,219.25,275.62,391.81,368.47,393.44,384.11,350.78,288.4,264.42,282.78,272.75,181.29,343.47,294.27,201.93
2020-10-31,CASERATE_10004,201.88,10004,10004,40.69,-74.02,New York,NY,New York,4795,4063.8,New York,0,0.737589828800893,12.5403260649101,18.130974354939,9.78951444293679,1478.0,1039313,1047897.0,2220,66.55,29.98,43.88,64.23,94.09,93.82,78.55,72.08,55.46,46.05,37.57,56.48,37.22,34.69,73.25,64.4,336.46
2020-11-14,CASERATE_10004,168.23,10004,10004,40.69,-74.02,New York,NY,New York,4795,4063.8,New York,0,0.737589828800893,12.5403260649101,18.130974354939,9.78951444293679,1478.0,1039313,1047897.0,2220,151.09,61.87,104.34,136.08,214.57,200.85,180.05,165.16,142.95,106.98,83.51,128.59,93.28,79.7,170.85,138.98,201.88
2020-11-21,CASERATE_10004,471.04,10004,10004,40.69,-74.02,New York,NY,New York,4795,4063.8,New York,0,0.737589828800893,12.5403260649101,18.130974354939,9.78951444293679,1478.0,1039313,1047897.0,2220,170.89,80.2,102.2,147.63,244.37,225.65,203.89,186.66,167.68,124.51,97.4,145.84,94.84,92.49,200.95,153.15,168.23
2020-11-28,CASERATE_10004,403.75,10004,10004,40.69,-74.02,New York,NY,New York,4795,4063.8,New York,0,0.737589828800893,12.5403260649101,18.130974354939,9.78951444293679,1478.0,1039313,1047897.0,2220,197.7,84.78,119.19,183.21,252.88,249.78,248.83,227.32,192.71,150.81,123.04,169.44,116.49,106.82,228.44,179.4,471.04
2020-12-05,CASERATE_10004,336.46,10004,10004,40.69,-74.02,New York,NY,New York,4795,4063.8,New York,0,0.737589828800893,12.5403260649101,18.130974354939,9.78951444293679,1478.0,1039313,1047897.0,2220,285.95,129.84,194.23,275.16,373.93,351.69,351.92,319.43,286.11,219.12,168.27,245.42,190.89,166.98,316.38,257.43,403.75
2020-12-12,CASERATE_10004,437.4,10004,10004,40.69,-74.02,New York,NY,New York,4795,4063.8,New York,0,0.737589828800893,12.5403260649101,18.130974354939,9.78951444293679,1478.0,1039313,1047897.0,2220,299.59,143.4,219.25,265.45,372.51,353.17,353.68,335.09,314.94,253.06,203.17,255.07,236.45,177.56,320.18,252.83,336.46
2020-12-19,CASERATE_10004,538.34,10004,10004,40.69,-74.02,New York,NY,New York,4795,4063.8,New York,0,0.737589828800893,12.5403260649101,18.130974354939,9.78951444293679,1478.0,1039313,1047897.0,2220,306.59,136.14,218.98,259.68,369.11,365.77,358.17,357.46,319.14,260.57,222.57,263.77,250.46,174.16,316.86,276.74,437.4
2020-12-26,CASERATE_10004,201.88,10004,10004,40.69,-74.02,New York,NY,New York,4795,4063.8,New York,0,0.737589828800893,12.5403260649101,18.130974354939,9.78951444293679,1478.0,1039313,1047897.0,2220,327.18,139.77,219.25,275.62,391.81,368.47,393.44,384.11,350.78,288.4,264.42,282.78,272.75,181.29,343.47,294.27,538.34
2020-03-28,CASERATE_10005,125.61,10005,10005,40.71,-74.01,New York,NY,New York,8637,45764.5,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1292.0,2358464,2374656.0,5530,338.59,23.29,19.13,47.36,170.86,325.07,432.49,482.55,525.36,491.8,546.64,299.21,135.31,334.45,351.18,244.26,171.29
2020-04-04,CASERATE_10005,79.93,10005,10005,40.71,-74.01,New York,NY,New York,8637,45764.5,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1292.0,2358464,2374656.0,5530,421.98,26.54,25.42,60.07,192.43,362.0,489.84,610.36,669.22,667.78,807.5,370.91,187.85,433.65,450.73,263.14,125.61
2020-04-11,CASERATE_10005,79.93,10005,10005,40.71,-74.01,New York,NY,New York,8637,45764.5,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1292.0,2358464,2374656.0,5530,416.14,27.69,32.1,68.62,202.79,328.57,439.88,580.88,682.93,654.57,927.16,360.11,208.44,426.38,436.34,237.06,79.93
2020-04-25,CASERATE_10005,57.1,10005,10005,40.71,-74.01,New York,NY,New York,8637,45764.5,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1292.0,2358464,2374656.0,5530,233.12,17.38,33.71,82.71,154.68,176.25,247.78,338.98,370.9,335.42,464.91,179.79,97.34,201.06,246.41,111.6,79.93
2020-07-04,CASERATE_10005,68.51,10005,10005,40.71,-74.01,New York,NY,New York,8637,45764.5,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1292.0,2358464,2374656.0,5530,27.05,5.16,7.22,20.33,41.58,41.05,30.35,26.55,29.23,22.12,20.48,23.21,18.72,21.26,29.94,18.4,57.1
2020-07-25,CASERATE_10005,68.51,10005,10005,40.71,-74.01,New York,NY,New York,8637,45764.5,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1292.0,2358464,2374656.0,5530,24.39,4.2,8.83,12.48,38.46,33.3,26.74,30.15,24.73,21.56,19.59,21.16,15.78,18.43,29.37,16.43,68.51
2020-08-15,CASERATE_10005,57.1,10005,10005,40.71,-74.01,New York,NY,New York,8637,45764.5,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1292.0,2358464,2374656.0,5530,22.02,8.78,12.98,21.95,30.79,24.8,23.48,26.17,23.53,20.03,17.45,19.6,13.43,14.94,31.57,14.73,68.51
2020-09-19,CASERATE_10005,79.93,10005,10005,40.71,-74.01,New York,NY,New York,8637,45764.5,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1292.0,2358464,2374656.0,5530,31.7,12.22,19.53,34.42,69.68,39.56,31.05,29.18,26.73,24.76,19.23,26.62,16.93,13.56,26.86,42.45,57.1
2020-10-10,CASERATE_10005,79.93,10005,10005,40.71,-74.01,New York,NY,New York,8637,45764.5,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1292.0,2358464,2374656.0,5530,48.65,24.25,31.44,51.29,72.52,55.81,54.45,48.34,47.05,44.52,40.42,38.71,30.28,21.14,41.29,52.34,79.93
2020-11-07,CASERATE_10005,114.19,10005,10005,40.71,-74.01,New York,NY,New York,8637,45764.5,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1292.0,2358464,2374656.0,5530,104.32,41.63,76.25,111.36,162.77,148.68,115.75,103.69,87.49,74.15,50.75,89.13,58.57,51.9,115.15,103.22,79.93
2020-11-14,CASERATE_10005,194.13,10005,10005,40.71,-74.01,New York,NY,New York,8637,45764.5,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1292.0,2358464,2374656.0,5530,151.09,61.87,104.34,136.08,214.57,200.85,180.05,165.16,142.95,106.98,83.51,128.59,93.28,79.7,170.85,138.98,114.19
2020-11-21,CASERATE_10005,91.35,10005,10005,40.71,-74.01,New York,NY,New York,8637,45764.5,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1292.0,2358464,2374656.0,5530,170.89,80.2,102.2,147.63,244.37,225.65,203.89,186.66,167.68,124.51,97.4,145.84,94.84,92.49,200.95,153.15,194.13
2020-11-28,CASERATE_10005,228.38,10005,10005,40.71,-74.01,New York,NY,New York,8637,45764.5,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1292.0,2358464,2374656.0,5530,197.7,84.78,119.19,183.21,252.88,249.78,248.83,227.32,192.71,150.81,123.04,169.44,116.49,106.82,228.44,179.4,91.35
2020-12-05,CASERATE_10005,239.8,10005,10005,40.71,-74.01,New York,NY,New York,8637,45764.5,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1292.0,2358464,2374656.0,5530,285.95,129.84,194.23,275.16,373.93,351.69,351.92,319.43,286.11,219.12,168.27,245.42,190.89,166.98,316.38,257.43,228.38
2020-12-12,CASERATE_10005,353.99,10005,10005,40.71,-74.01,New York,NY,New York,8637,45764.5,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1292.0,2358464,2374656.0,5530,299.59,143.4,219.25,265.45,372.51,353.17,353.68,335.09,314.94,253.06,203.17,255.07,236.45,177.56,320.18,252.83,239.8
2020-12-19,CASERATE_10005,239.8,10005,10005,40.71,-74.01,New York,NY,New York,8637,45764.5,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1292.0,2358464,2374656.0,5530,306.59,136.14,218.98,259.68,369.11,365.77,358.17,357.46,319.14,260.57,222.57,263.77,250.46,174.16,316.86,276.74,353.99
2020-12-26,CASERATE_10005,262.64,10005,10005,40.71,-74.01,New York,NY,New York,8637,45764.5,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1292.0,2358464,2374656.0,5530,327.18,139.77,219.25,275.62,391.81,368.47,393.44,384.11,350.78,288.4,264.42,282.78,272.75,181.29,343.47,294.27,239.8
2020-09-05,CASERATE_10006,147.85,10006,10006,40.71,-74.01,New York,NY,New York,3894,15536.8,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,850.0,586504,592389.0,2340,21.78,9.74,11.91,18.94,40.87,26.22,22.87,23.64,19.12,18.36,16.2,18.78,10.48,11.61,22.72,25.04,177.42
2020-11-07,CASERATE_10006,147.85,10006,10006,40.71,-74.01,New York,NY,New York,3894,15536.8,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,850.0,586504,592389.0,2340,104.32,41.63,76.25,111.36,162.77,148.68,115.75,103.69,87.49,74.15,50.75,89.13,58.57,51.9,115.15,103.22,147.85
2020-11-14,CASERATE_10006,295.7,10006,10006,40.71,-74.01,New York,NY,New York,3894,15536.8,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,850.0,586504,592389.0,2340,151.09,61.87,104.34,136.08,214.57,200.85,180.05,165.16,142.95,106.98,83.51,128.59,93.28,79.7,170.85,138.98,147.85
2020-11-28,CASERATE_10006,236.56,10006,10006,40.71,-74.01,New York,NY,New York,3894,15536.8,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,850.0,586504,592389.0,2340,197.7,84.78,119.19,183.21,252.88,249.78,248.83,227.32,192.71,150.81,123.04,169.44,116.49,106.82,228.44,179.4,295.7
2020-12-12,CASERATE_10006,295.7,10006,10006,40.71,-74.01,New York,NY,New York,3894,15536.8,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,850.0,586504,592389.0,2340,299.59,143.4,219.25,265.45,372.51,353.17,353.68,335.09,314.94,253.06,203.17,255.07,236.45,177.56,320.18,252.83,236.56
2020-12-19,CASERATE_10006,206.99,10006,10006,40.71,-74.01,New York,NY,New York,3894,15536.8,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,850.0,586504,592389.0,2340,306.59,136.14,218.98,259.68,369.11,365.77,358.17,357.46,319.14,260.57,222.57,263.77,250.46,174.16,316.86,276.74,295.7
2020-12-26,CASERATE_10006,147.85,10006,10006,40.71,-74.01,New York,NY,New York,3894,15536.8,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,850.0,586504,592389.0,2340,327.18,139.77,219.25,275.62,391.81,368.47,393.44,384.11,350.78,288.4,264.42,282.78,272.75,181.29,343.47,294.27,206.99
2020-03-28,CASERATE_10007,100.12,10007,10007,40.71,-74.01,New York,NY,New York,8194,19786.1,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1423.0,2701310,2722039.0,3540,338.59,23.29,19.13,47.36,170.86,325.07,432.49,482.55,525.36,491.8,546.64,299.21,135.31,334.45,351.18,244.26,214.55
2020-06-06,CASERATE_10007,71.52,10007,10007,40.71,-74.01,New York,NY,New York,8194,19786.1,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1423.0,2701310,2722039.0,3540,33.85,3.63,7.09,14.55,30.23,26.42,35.27,43.58,45.15,44.66,82.09,31.49,16.15,34.6,46.91,17.38,100.12
2020-10-24,CASERATE_10007,71.52,10007,10007,40.71,-74.01,New York,NY,New York,8194,19786.1,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1423.0,2701310,2722039.0,3540,60.19,26.92,39.46,61.68,83.59,76.43,67.82,69.16,57.06,46.19,37.04,50.99,43.4,29.87,63.51,57.04,71.52
2020-10-31,CASERATE_10007,71.52,10007,10007,40.71,-74.01,New York,NY,New York,8194,19786.1,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1423.0,2701310,2722039.0,3540,66.55,29.98,43.88,64.23,94.09,93.82,78.55,72.08,55.46,46.05,37.57,56.48,37.22,34.69,73.25,64.4,71.52
2020-11-14,CASERATE_10007,157.34,10007,10007,40.71,-74.01,New York,NY,New York,8194,19786.1,New York,0,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1423.0,2701310,2722039.0,3540,151.09,61.87,104.34,136.08,214.57,200.85,180.05,165.16,142.95,106.98,83.51,128.59,93.28,79.7,170.85,138.98,71.52
